Target,Hiretype,Title,Age,Original State,PinCode,Source,IT,Joining Center,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,DAndI,hike,JoiningBonus,GoodsTransportationTravelEligibility,Stipend,Experienced,IsNoticePeriodReimbursementProvided
OfferDeclined,New Employee,Ms,26.69041096,Kerala,682002,CONSULTANCY,0,Kochi,44,FALSE,2,Post Grad,1,0,33%,0,0,0,1,0
OfferDeclined,New Employee,Mr,31.69863014,Haryana,121004,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,31%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.38082192,Haryana,122004,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,0,0,21%,0,0,0,1,0
OfferDeclined,New Employee,Ms,33.79178082,Haryana,122001,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,0,0,36%,0,0,0,1,0
OfferDeclined,New Employee,Mr,36.26849315,Haryana,122001,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0
OfferDeclined,New Employee,Ms,27.21917808,Haryana,122001,EMPLOYEE REFERRAL,0,Gurgaon,44,FALSE,2,Post Grad,1,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Mr,23.85479452,Karnataka,560099,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Mr,38.54520548,Telangana,500049,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,35%,0,1,0,1,0
OfferDeclined,New Employee,Ms,29.89315068,Kerala,689532,EMPLOYEE REFERRAL,0,Kochi,44,FALSE,2,Post Grad,1,0,34%,0,0,0,1,0
OfferDeclined,New Employee,Ms,36.44657534,Kerala,678621,EMPLOYEE REFERRAL,0,Kochi,44,FALSE,2,Post Grad,0,0,32%,0,0,0,1,0
OfferDeclined,New Employee,Mr,29.82191781,Telangana,500068,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,28%,0,1,0,1,0
OfferDeclined,New Employee,Mr,30.05205479,New Delhi,110017,CONSULTANCY,0,Gurgaon,44,FALSE,2,Post Grad,1,0,21%,0,0,0,1,0
OfferDeclined,New Employee,Mr,31.20821918,West Bengal,712248,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,34%,0,1,0,1,0
OfferDeclined,New Employee,Ms,34.19178082,West Bengal,700045,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,47%,0,1,0,1,0
OfferDeclined,New Employee,Mr,27.94520548,West Bengal,711106,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,48%,0,1,0,1,0
OfferDeclined,New Employee,Mr,32.88767123,West Bengal,700014,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,42%,0,1,0,1,0
OfferDeclined,New Employee,Mr,38.18630137,West Bengal,700102,WALK-IN,0,Bangalore,42,FALSE,2,Post Grad,1,0,39%,0,1,0,1,0
OfferDeclined,New Employee,Ms,34.80547945,West Bengal,700031,PORTAL,0,Gurgaon,42,FALSE,2,Post Grad,1,0,40%,0,1,0,1,0
OfferDeclined,New Employee,Mr,30.68767123,West Bengal,700114,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,46%,0,1,0,1,0
OfferDeclined,New Employee,Mr,34.11506849,Uttar Pradesh,201005,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,30%,0,0,0,1,0
OfferDeclined,New Employee,Mr,29.46027397,Tamil Nadu,600106,PORTAL,1,Chennai,42,FALSE,2,Post Grad,0,0,24%,0,0,0,1,0
OfferDeclined,New Employee,Mr,35.27671233,Tamil Nadu,600100,PORTAL,1,Chennai,32,FALSE,2,Post Grad,0,0,13%,0,0,0,1,0
OfferDeclined,New Employee,Ms,27.15068493,Andhra Pradesh,522403,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,31%,0,1,0,1,0
OfferDeclined,New Employee,Mr,30.22465753,Karnataka,560036,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,35%,0,0,0,1,0
OfferDeclined,New Employee,Ms,29.7890411,Haryana,122002,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,20%,0,0,0,1,0
OfferDeclined,New Employee,Ms,29.50958904,Karnataka,560028,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,31%,0,0,0,1,0
OfferDeclined,New Employee,Mr,31.14520548,Karnataka,560075,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,35%,0,0,0,1,0
OfferDeclined,New Employee,Ms,46.51232877,Karnataka,560068,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,1,0,30%,0,0,0,1,0
OfferDeclined,New Employee,Mr,27.52328767,Karnataka,560066,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,29%,0,0,0,1,0
OfferDeclined,New Employee,Mr,24.17534247,Tamil Nadu,641114,CAMPUS,1,Bangalore,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0
OfferDeclined,New Employee,Ms,24.03561644,Tamil Nadu,620013,CAMPUS,1,Bangalore,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0
OfferDeclined,New Employee,Mr,30.28767123,Karnataka,560068,WALK-IN,0,Bangalore,44,FALSE,2,Post Grad,0,0,29%,0,0,0,1,0
OfferDeclined,New Employee,Mr,32.40273973,Karnataka,560035,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,25%,0,0,0,1,0
OfferDeclined,New Employee,Mr,28.61917808,Telangana,500020,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,33%,0,1,0,1,0
OfferDeclined,New Employee,Mr,37.94246575,West Bengal,700040,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,1,1,40%,0,1,0,1,0
OfferDeclined,New Employee,Ms,28.95068493,Tamil Nadu,600062,PORTAL,1,Chennai,42,FALSE,2,Post Grad,0,0,11%,0,0,0,1,0
OfferDeclined,Re hire,Mr,28.80547945,Karnataka,560025,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,13%,0,0,0,1,0
OfferDeclined,New Employee,Mr,36.28493151,Haryana,122003,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,22%,0,0,0,1,0
OfferDeclined,New Employee,Mr,21.74794521,Karnataka,560005,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,27.61369863,Telangana,500029,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,32%,0,1,0,1,0
OfferDeclined,New Employee,Mr,33.20821918,West Bengal,700028,ALTERNATE SOURCE,0,Bangalore,32,FALSE,2,Post Grad,1,1,45%,0,1,0,1,0
OfferDeclined,New Employee,Mr,34.13150685,Karnataka,560037,PORTAL,1,Bangalore,32,FALSE,2,Post Grad,0,0,29%,0,0,0,1,0
OfferDeclined,New Employee,Mr,29.70410959,Telangana,500072,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,30%,0,1,0,1,0
OfferDeclined,New Employee,Mr,32.13424658,Karnataka,560037,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,24%,0,0,0,1,0
OfferDeclined,New Employee,Ms,30.50958904,Tamil Nadu,600024,CONSULTANCY,0,Kochi,42,FALSE,2,Post Grad,0,0,27%,0,1,0,1,0
OfferDeclined,New Employee,Mr,32.99178082,Tamil Nadu,631210,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,27%,0,1,0,1,0
OfferDeclined,New Employee,Mr,25.89315068,Karnataka,560103,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,29.35068493,Karnataka,560076,PORTAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,27%,0,0,0,1,0
OfferDeclined,New Employee,Ms,29.10136986,Karnataka,560103,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,23%,0,0,0,1,0
OfferDeclined,New Employee,Mr,31.43561644,West Bengal,711101,PORTAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,33%,0,1,0,1,0
OfferDeclined,New Employee,Mr,30.04657534,Karnataka,560010,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,30%,0,0,0,1,0
OfferDeclined,New Employee,Ms,29.49041096,Karnataka,560102,PORTAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,25%,0,0,0,1,0
OfferDeclined,New Employee,Mr,33.34794521,Tamil Nadu,641017,PORTAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,31%,0,0,0,1,0
OfferDeclined,Re hire,Mr,32.22191781,Karnataka,560016,EMPLOYEE REFERRAL,0,Bangalore,32,FALSE,2,Post Grad,1,1,12%,1,0,0,1,0
OfferDeclined,New Employee,Mr,36.20821918,Kerala,683501,CONSULTANCY,0,Kochi,32,FALSE,2,Post Grad,1,0,15%,0,0,0,1,0
OfferDeclined,New Employee,Mr,28.02465753,Karnataka,560048,PORTAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,33%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.64383562,Haryana,122001,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,21%,0,0,0,1,0
OfferDeclined,New Employee,Ms,30.83013699,Haryana,122001,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,29%,0,0,0,1,0
OfferDeclined,New Employee,Mr,32.58082192,New Delhi,110091,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,24%,0,0,0,1,0
OfferDeclined,New Employee,Mr,31.91506849,West Bengal,700075,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,48%,0,1,0,1,0
OfferDeclined,New Employee,Mr,29.38082192,Karnataka,560084,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,40%,0,0,0,1,0
OfferDeclined,New Employee,Ms,25.65753425,Karnataka,560062,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,32%,0,0,0,1,0
OfferDeclined,New Employee,Mr,29.88219178,Karnataka,560032,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,35%,0,0,0,1,0
OfferDeclined,New Employee,Ms,40.29041096,Karnataka,560038,EMPLOYEE REFERRAL,1,Bangalore,32,FALSE,2,Post Grad,0,0,26%,1,0,0,1,0
OfferDeclined,New Employee,Mr,43.67123288,Tamil Nadu,600125,PORTAL,0,Bangalore,32,FALSE,2,Post Grad,0,0,13%,0,1,0,1,0
OfferDeclined,New Employee,Ms,39.01917808,Telangana,500026,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,1,1,37%,0,1,0,1,0
OfferDeclined,New Employee,Mr,26.28767123,Karnataka,560098,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,32%,0,0,0,1,0
OfferDeclined,New Employee,Mr,28.79726027,Karnataka,560028,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,43%,0,0,0,1,0
OfferDeclined,New Employee,Mr,23.7890411,Karnataka,560094,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.50136986,Haryana,122009,EMPLOYEE REFERRAL,0,Gurgaon,42,FALSE,2,Post Grad,1,0,30%,0,0,0,1,0
OfferDeclined,New Employee,Ms,30.21369863,West Bengal,700026,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,49%,0,1,0,1,0
OfferDeclined,New Employee,Ms,30.8,New Delhi,110058,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,0,0,35%,0,0,0,1,0
OfferDeclined,New Employee,Mr,34.98630137,Maharashtra,401107,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,32%,0,1,0,1,0
OfferDeclined,New Employee,Ms,24.07945205,Karnataka,560015,CAMPUS,0,Bangalore,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0
OfferDeclined,New Employee,Mr,30.75890411,West Bengal,700156,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,30%,0,1,0,1,0
OfferDeclined,New Employee,Ms,23.25205479,Uttarakhand,244713,CAMPUS,0,Bangalore,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0
OfferDeclined,New Employee,Ms,30.93150685,Andhra Pradesh,500019,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,36%,0,1,0,1,0
OfferDeclined,New Employee,Mr,34.62739726,Maharashtra,400101,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,21%,0,0,0,1,0
OfferDeclined,New Employee,Mr,35.43287671,Maharashtra,422002,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,36%,0,1,0,1,0
OfferDeclined,New Employee,Mr,28.84383562,Andhra Pradesh,500024,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,33%,0,1,0,1,0
OfferDeclined,New Employee,Mr,30.61643836,West Bengal,700059,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,44%,0,1,0,1,0
OfferDeclined,New Employee,Mr,35.36986301,Andhra Pradesh,500001,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,29%,0,1,0,1,0
OfferDeclined,New Employee,Ms,30.90136986,West Bengal,700028,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,35%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.01369863,Karnataka,560078,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,33%,0,0,0,1,0
OfferDeclined,New Employee,Mr,36.74520548,Gujarat,380051,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,23%,0,1,0,1,0
OfferDeclined,New Employee,Mr,43.29589041,Gujarat,380007,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,28%,0,1,0,1,0
OfferDeclined,New Employee,Mr,24.94246575,Andhra Pradesh,500012,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,31%,0,1,0,1,0
OfferDeclined,New Employee,Mr,30.35342466,Karnataka,560016,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,30%,0,0,0,1,0
OfferDeclined,Re hire,Ms,31.26849315,West Bengal,700027,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,43%,0,1,0,1,0
OfferDeclined,New Employee,Mr,43.35890411,Karnataka,560103,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,14%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.79726027,Karnataka,560094,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,37%,0,0,0,1,0
OfferDeclined,New Employee,Ms,31.15616438,New Delhi,110034,WALK-IN,0,Bangalore,42,FALSE,2,Post Grad,1,0,23%,0,1,0,1,0
OfferDeclined,New Employee,Mr,28.29041096,Karnataka,560076,EMPLOYEE REFERRAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,29%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.10410959,Karnataka,560092,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,38%,0,0,0,1,0
OfferDeclined,New Employee,Mr,25.7369863,Tamil Nadu,600002,PORTAL,1,Bangalore,44,FALSE,2,Post Grad,0,0,37%,0,1,0,1,0
OfferDeclined,New Employee,Mr,31.09589041,Karnataka,560016,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,38%,0,0,0,1,0
OfferDeclined,New Employee,Mr,32.91780822,Andhra Pradesh,500084,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,32%,0,1,0,1,0
OfferDeclined,New Employee,Ms,35.18082192,Tamil Nadu,600091,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,33%,0,1,0,1,0
OfferDeclined,New Employee,Mr,26.74794521,Karnataka,560016,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,83%,0,0,0,1,0
OfferDeclined,New Employee,Ms,40.23835616,Andhra Pradesh,500036,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,26%,0,0,0,1,0
OfferDeclined,New Employee,Ms,30.62739726,Andhra Pradesh,500084,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,33%,0,1,0,1,0
OfferDeclined,New Employee,Mr,28.23561644,Andhra Pradesh,517124,PORTAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,43%,0,0,0,1,0
OfferDeclined,New Employee,Mr,33.45753425,Karnataka,560037,PORTAL,1,Bangalore,4,FALSE,2,Post Grad,0,0,100%,0,1,1,1,0
OfferDeclined,New Employee,Mr,27.23287671,Andhra Pradesh,500033,EMPLOYEE REFERRAL,0,Gurgaon,42,FALSE,2,Post Grad,1,0,34%,0,1,0,1,0
OfferDeclined,New Employee,Mr,27.33424658,Karnataka,560068,ALTERNATE SOURCE,0,Bangalore,42,FALSE,2,Post Grad,0,0,25%,0,0,0,1,0
OfferDeclined,New Employee,Mr,33.58630137,Karnataka,560045,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,1,1,29%,0,0,0,1,0
OfferDeclined,New Employee,Mr,27.2739726,Karnataka,560048,EMPLOYEE REFERRAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,22%,0,0,0,1,0
OfferDeclined,New Employee,Mr,24.79452055,Karnataka,560115,EMPLOYEE REFERRAL,1,Bangalore,44,FALSE,2,Post Grad,0,0,17%,0,0,0,1,0
OfferDeclined,New Employee,Mr,34.45753425,Andhra Pradesh,500011,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,0%,0,1,0,0,FALSE
OfferDeclined,Re hire,Mr,35.62739726,Karnataka,560084,EMPLOYEE REFERRAL,0,Bangalore,32,FALSE,2,Post Grad,0,0,0%,0,0,0,0,0
OfferDeclined,Re hire,Mr,29.44931507,West Bengal,712248,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,18%,0,1,0,1,0
OfferDeclined,New Employee,Ms,28.6739726,Karnataka,560066,PORTAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,33%,0,0,0,1,0
OfferDeclined,New Employee,Mr,32.51780822,HARYANA,122001,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,8%,0,0,0,1,0
OfferDeclined,New Employee,Mr,34.82739726,Telangana,500056,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,22%,0,1,0,1,0
OfferDeclined,New Employee,Mr,32.12328767,Uttar Pradesh,250601,EMPLOYEE REFERRAL,0,Gurgaon,42,FALSE,2,Post Grad,1,0,26%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.52876712,Haryana,122001,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,24%,0,0,0,1,0
OfferDeclined,New Employee,Ms,32.20273973,Haryana,121003,EMPLOYEE REFERRAL,0,Gurgaon,42,FALSE,2,Post Grad,1,0,25%,0,0,0,1,0
OfferDeclined,New Employee,Mr,40.54520548,Karnataka,562125,PORTAL,1,Bangalore,32,FALSE,2,Post Grad,0,0,24%,0,0,0,1,0
OfferDeclined,New Employee,Mr,23.67671233,Karnataka,560107,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Mr,29.4,Karnataka,560029,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,27%,0,0,0,1,0
OfferDeclined,New Employee,Mr,40.82191781,West Bengal,700019,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,0%,0,1,0,0,FALSE
OfferDeclined,New Employee,Mr,31.87671233,West Bengal,713304,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,28%,0,1,0,1,0
OfferDeclined,New Employee,Mr,29.58082192,Andhra Pradesh,500028,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,27%,0,1,0,1,0
OfferDeclined,New Employee,Mr,27.69589041,Andhra Pradesh,500028,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,26%,0,1,0,1,0
OfferDeclined,New Employee,Mr,30.41643836,Karnataka,560083,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,24%,0,0,0,1,0
OfferDeclined,New Employee,Mr,31.65753425,Karnataka,560043,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,24%,0,0,0,1,0
OfferDeclined,New Employee,Mr,31.60547945,Andhra Pradesh,500006,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,36%,0,1,0,1,0
OfferDeclined,New Employee,Mr,31.18082192,Andhra Pradesh,500020,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,31%,0,1,0,1,0
OfferDeclined,New Employee,Mr,28.62739726,Karnataka,560048,EMPLOYEE REFERRAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,25%,0,0,0,1,0
OfferDeclined,New Employee,Mr,32.14520548,Karnataka,560037,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,32%,0,0,0,1,0
OfferDeclined,New Employee,Mr,29.8,Andhra Pradesh,500031,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,24%,0,1,0,1,0
OfferDeclined,New Employee,Mr,25.09589041,Karnataka,560062,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,29.84109589,Karnataka,560054,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,24%,0,0,0,1,0
OfferDeclined,Re hire,Ms,29.88219178,Karnataka,560028,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,27%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.22191781,Karnataka,560085,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,26%,0,0,0,1,0
OfferDeclined,New Employee,Ms,30.44383562,Karnataka,560100,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,26%,0,0,0,1,0
OfferDeclined,New Employee,Mr,28.74246575,Karnataka,560050,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,26%,0,0,0,1,0
OfferDeclined,New Employee,Mr,29.52876712,Karnataka,560097,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,20%,0,0,0,1,0
OfferDeclined,New Employee,Mr,29.35068493,Karnataka,560037,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,24%,0,0,0,1,0
OfferDeclined,New Employee,Mr,32.53972603,Maharashtra,422003,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,31%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.38356164,Karnataka,560093,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,27%,0,0,0,1,0
OfferDeclined,New Employee,Ms,27.02465753,Karnataka,560093,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,23%,0,0,0,1,0
OfferDeclined,New Employee,Ms,29.6109589,Karnataka,560043,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,25%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.34246575,Karnataka,560037,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,20%,0,0,0,1,0
OfferDeclined,New Employee,Ms,25.68219178,Karnataka,560016,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,24%,0,0,0,1,0
OfferDeclined,New Employee,Mr,28.55890411,Kerala,673508,CONSULTANCY,0,Kochi,42,FALSE,2,Post Grad,1,0,26%,0,0,0,1,0
OfferDeclined,Transfer,Ms,42.06027397,Karnataka,560036,GDS LEAP,1,Bangalore,44,FALSE,2,Post Grad,1,0,0%,0,0,0,0,FALSE
OfferDeclined,New Employee,Mr,31.11780822,Karnataka,560037,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,23%,0,0,0,1,0
OfferDeclined,New Employee,Ms,35.14246575,West Bengal,700041,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,1,0,37%,0,1,0,1,0
OfferDeclined,New Employee,Mr,32.32054795,Andhra Pradesh,500053,EMPLOYEE REFERRAL,0,Bangalore,32,FALSE,2,Post Grad,1,0,28%,0,1,0,1,0
OfferDeclined,New Employee,Mr,27.22739726,Andhra Pradesh,500089,PORTAL,1,Bangalore,42,FALSE,2,Post Grad,1,0,29%,0,1,0,1,0
OfferDeclined,New Employee,Ms,29.02191781,Tamil Nadu,600100,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,17%,0,1,0,1,0
OfferDeclined,New Employee,Ms,26.0630137,New Delhi,110032,PORTAL,1,Bangalore,44,FALSE,2,Post Grad,0,0,18%,0,1,0,1,0
OfferDeclined,New Employee,Mr,27.10410959,Karnataka,560068,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,15%,0,0,0,1,0
OfferDeclined,New Employee,Mr,25.63013699,Karnataka,560003,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Mr,22.31232877,Karnataka,560032,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,29.95342466,Karnataka,560071,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,28%,0,0,0,1,0
OfferDeclined,New Employee,Ms,24.22191781,Karnataka,583229,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,0%,0,1,0,0,0
OfferDeclined,New Employee,Ms,25.29589041,Karnataka,560029,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,21.8739726,Karnataka,560068,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Mr,31.29315068,Andhra Pradesh,5000084,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,24%,0,1,0,1,0
OfferDeclined,New Employee,Mr,24.61917808,Karnataka,560098,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,30.50684932,Andhra Pradesh,500084,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,31%,0,1,0,1,0
OfferDeclined,New Employee,Mr,28.64109589,Andhra Pradesh,500032,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,29%,0,1,0,1,0
OfferDeclined,New Employee,Ms,23.89315068,Tamil Nadu,600034,PORTAL,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,Re hire,Mr,33.49315068,Karnataka,560050,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,0%,0,0,0,0,FALSE
OfferDeclined,New Employee,Mr,21.61369863,Karnataka,560054,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
