OverallStatus,Status,Hiretype,RecruiterGPN,Title,Age,Original State,PinCode,Source,Department,IT,Joining Center,Facility,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,DAndI,hike,JoiningBonus,GoodsTransportationTravelEligibility,Stipend,Experienced,IsNoticePeriodReimbursementProvided,ExpectedJoiningDate,ActualJoiningDate,Target,dum_hiretype,dum_rec,dum_title,date,date1,dum_State,dum_Source,dum_Department,dum_Joining_Center,dum_Rank,dummy_IsRotationalShift,dum_Qual,joiningmonth
Joined,OfferAccepted,New Employee,XE020M38015,0,22.2109589,Karnataka,560084,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,07-01-2019,07-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M36003,0,22.12876712,Tamil Nadu,600089,EMPLOYEE REFERRAL,PAS,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.21,0,0,0,1,0,21-01-2019,21-01-2019,1,1,6,NA,16-10-2019,16-10-2019 05:30,2,1,2,3,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,1,22.87945205,Karnataka,560032,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.29,0,0,0,1,0,04-03-2019,04-03-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,3
Joined,OfferAccepted,New Employee,XE020M38015,1,26.06575342,Karnataka,560063,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,14-01-2019,14-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M36003,0,24.7369863,Tamil Nadu,603210,PORTAL,PAS,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,6,NA,16-10-2019,16-10-2019 05:30,2,3,2,3,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,0,25.89041096,Karnataka,571213,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,14-01-2019,14-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,0,21.82191781,Karnataka,560048,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,1,0,0,0,1,0,14-01-2019,14-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M32654,1,24.6,Tamil Nadu,600061,EMPLOYEE REFERRAL,PAS,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,9,NA,16-10-2019,16-10-2019 05:30,2,1,2,3,1,0,1,1
Joined,OfferAccepted,Re hire,XE020M22317,0,24.03561644,Karnataka,560078,EMPLOYEE REFERRAL,Transfer Pricing,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,0.26,0,0,0,1,0,18-02-2019,18-02-2019,1,2,10,NA,16-10-2019,16-10-2019 05:30,1,1,6,1,1,0,1,2
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,29.17808219,Karnataka,560036,CONSULTANCY,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.23,0,0,0,1,0,18-03-2019,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,1,2,2,1,2,0,1,3
Joined,OfferAccepted,New Employee,XE021305129,1,27.65753425,Tamil Nadu,607006,CONSULTANCY,MENA,0,Kochi,KOC Carnival2/All Entities/SEZ,42,TRUE,2,Post Grad,0,0,0.17,0,1,0,1,0,18-02-2019,18-02-2019,1,1,14,NA,16-10-2019,16-10-2019 05:30,2,2,8,4,2,0,1,2
Joined,OfferAccepted,New Employee,XE020M24041,0,22.81917808,Tamil Nadu,600077,CAMPUS,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,4,FALSE,1,Post Grad,0,0,1,0,0,1,1,0,11-02-2019,11-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,2,4,2,1,3,0,1,2
Joined,OfferAccepted,New Employee,XE020M24041,0,24.4,Tamil Nadu,600033,CAMPUS,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,4,FALSE,1,Post Grad,0,0,1,0,0,1,1,0,11-02-2019,11-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,2,4,2,1,3,0,1,2
OfferDeclined,OfferDeclined,New Employee,XE020M22317,1,28.14520548,Maharashtra,412308,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.24,0,1,0,1,0,15-04-2019,NA,0,1,10,NA,16-10-2019,16-10-2019 05:30,9,2,4,1,1,0,1,4
Joined,OfferAccepted,New Employee,XE020M32824,0,21.74794521,Karnataka,560079,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,0,29.63561644,Karnataka,560016,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.2,0,0,0,1,0,11-03-2019,11-03-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,3
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,29.12876712,New Delhi,110074,CONSULTANCY,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,1,0,0.23,0,0,0,1,0,11-03-2019,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,6,2,1,2,2,0,1,3
Joined,OfferAccepted,New Employee,XE020M38015,1,35.52876712,Karnataka,560066,CWR TO FTE CONVERSION,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,1,0,0,0,1,0,14-01-2019,14-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,5,2,1,1,0,1,1
OfferDeclined,OfferDeclined,New Employee,XE020M38015,1,24.62739726,Karnataka,560099,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,14-01-2019,NA,0,1,1,NA,16-10-2019,16-10-2019 05:30,1,3,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,0,23.96712329,Madhya Pradesh,452005,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,21-01-2019,21-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,9,1,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,1,32,Karnataka,560054,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,14-01-2019,14-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M22317,0,24.17534247,Karnataka,560093,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,4,FALSE,2,Post Grad,0,0,1,0,0,1,1,0,21-01-2019,21-01-2019,1,1,10,NA,16-10-2019,16-10-2019 05:30,1,1,4,1,3,0,1,1
Joined,OfferAccepted,New Employee,XE020M42382,0,42.70410959,Kerala,688540,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.03,0,1,0,1,0,04-02-2019,04-02-2019,1,1,2,NA,16-10-2019,16-10-2019 05:30,3,3,1,1,2,0,1,2
Joined,OfferAccepted,New Employee,XE020M36003,1,21.82191781,Tamil Nadu,641012,PORTAL,GCR,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,14-01-2019,14-01-2019,1,1,6,NA,16-10-2019,16-10-2019 05:30,2,3,1,3,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,1,26.60273973,Karnataka,560093,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0,0,0,0,0,0,14-01-2019,14-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,1
Joined,OfferAccepted,Re hire,XE020M38015,1,27.94520548,Karnataka,560024,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,0.07,0,0,0,1,0,21-01-2019,21-01-2019,1,2,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,1,24.13972603,Haryana,122001,CONSULTANCY,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,0,0,0,0,0,0,21-01-2019,21-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,7,2,1,2,1,0,1,1
Joined,OfferAccepted,Re hire,XE020M38015,0,31.50958904,Karnataka,560072,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,0.09,0,0,0,1,0,21-01-2019,21-01-2019,1,2,1,NA,16-10-2019,16-10-2019 05:30,1,3,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,0,33.09589041,Karnataka,560076,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.22,0,0,0,1,0,28-01-2019,28-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,0,25.88767123,Karnataka,560016,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.1,0,0,0,1,0,28-01-2019,28-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,1,21.89589041,Karnataka,560029,CONSULTANCY,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,24,Karnataka,560064,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,04-02-2019,04-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,2
Joined,OfferAccepted,New Employee,XE020M24041,1,22.25205479,Karnataka,560072,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,04-02-2019,04-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,2
Joined,OfferAccepted,New Employee,XE020M24041,0,21.92054795,Karnataka,560097,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,04-02-2019,04-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,2
Joined,OfferAccepted,New Employee,XE020M24041,1,26.03835616,Karnataka,560016,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,04-02-2019,04-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,2
Joined,OfferAccepted,New Employee,XE020M24041,1,23.70684932,Karnataka,560099,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,04-02-2019,04-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,2
Joined,OfferAccepted,New Employee,XE020M24041,1,30.22739726,Karnataka,560066,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,04-02-2019,04-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,2
Joined,OfferAccepted,New Employee,XE020M38015,1,24.93972603,New Delhi,131028,EMPLOYEE REFERRAL,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,6,1,1,2,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,0,24.71780822,Uttar Pradesh,201310,EMPLOYEE REFERRAL,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,9,1,1,2,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,21.91232877,Karnataka,560050,CONSULTANCY,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,04-02-2019,04-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,2,1,1,0,1,2
Joined,OfferAccepted,New Employee,XE020M38015,0,26.5890411,Karnataka,560004,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,28-01-2019,28-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,3,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,1,23.91232877,New Delhi,110092,EMPLOYEE REFERRAL,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,0.21,0,0,0,1,0,28-01-2019,28-01-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,6,1,1,2,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,26.23287671,Karnataka,560019,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,23.45205479,Karnataka,560052,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,24.63835616,Karnataka,562149,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,3,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,27.28767123,Karnataka,560091,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,28-01-2019,28-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,3,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,23.93972603,Karnataka,560040,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,1,23.50136986,Karnataka,560003,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,22.83561644,Karnataka,560053,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,22.53150685,Karnataka,560062,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,22.63835616,Karnataka,560077,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,04-02-2019,04-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,2
Joined,OfferAccepted,New Employee,XE020M24041,0,27.11506849,Karnataka,560054,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,28-01-2019,28-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,1,23.72054795,Tamil Nadu,625018,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,2,1,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,24.59452055,Karnataka,560021,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,1,23.03013699,Karnataka,560030,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,1,26.08493151,Karnataka,560064,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,24.51506849,Karnataka,574141,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,1,26.87123288,Karnataka,560050,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,15-04-2019,15-04-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,3,1,1,1,0,1,4
Joined,OfferAccepted,New Employee,XE020M24041,1,23.81643836,Karnataka,560003,CONSULTANCY,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0,0,0,0,0,0,04-02-2019,04-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,5,1,1,0,1,2
Joined,OfferAccepted,New Employee,XE020M24041,0,23.33424658,Karnataka,560016,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,1
OfferDeclined,OfferDeclined,New Employee,XE020M24041,1,25.8739726,Karnataka,560016,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,11-02-2019,NA,0,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,2
Joined,OfferAccepted,New Employee,XE020M24041,0,25.86849315,Kerala,691581,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,21-01-2019,21-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,3,2,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,1,24.49589041,Karnataka,575003,EMPLOYEE REFERRAL,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0,0,1,0,0,0,04-02-2019,04-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,5,1,1,0,1,2
Joined,OfferAccepted,New Employee,XE020M24041,0,24.25479452,Karnataka,560036,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,28-01-2019,28-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,1,24.83835616,Karnataka,560075,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,28-01-2019,28-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,21.66027397,Karnataka,592169,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,04-02-2019,04-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,2
Joined,OfferAccepted,New Employee,XE020M24041,0,24.36712329,Karnataka,560086,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,28-01-2019,28-01-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M24041,0,28.73424658,Karnataka,560040,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,04-02-2019,04-02-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,2
OfferDeclined,OfferDeclined,New Employee,XE020M22317,0,30.96164384,Maharashtra,411027,PORTAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.21,0,1,0,1,0,29-04-2019,NA,0,1,10,NA,16-10-2019,16-10-2019 05:30,9,3,4,1,2,0,1,4
Joined,OfferAccepted,New Employee,XE020M00201,0,33.67123288,New Delhi,110060,OTHER TRANSFER,Transfer Pricing,0,Bangalore,BLR CORAL/EYGDS/SEZ,32,FALSE,2,Post Grad,1,0,0.03,0,1,0,1,0,18-02-2019,18-02-2019,1,1,14,NA,16-10-2019,16-10-2019 05:30,6,5,6,1,4,0,1,2
Joined,OfferAccepted,New Employee,XE020M32824,1,29.55068493,Karnataka,560066,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.23,0,0,0,1,0,11-02-2019,11-02-2019,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,2
Joined,OfferAccepted,Transfer,XE020M38015,0,36.19452055,Andhra Pradesh,500072,GDS LEAP,Tax ACR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0,0,0,0,0,0,01-02-2019,01-02-2019,1,3,1,NA,16-10-2019,16-10-2019 05:30,4,5,8,1,2,0,1,2
Joined,OfferAccepted,New Employee,XE020M22317,0,27.74246575,Maharashtra,411027,PORTAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.24,0,1,0,1,0,01-04-2019,01-04-2019,1,1,10,NA,16-10-2019,16-10-2019 05:30,9,3,4,1,1,0,1,4
OfferDeclined,OfferDeclined,New Employee,XE020M42382,1,39.95342466,New Delhi,110017,PORTAL,Indirect,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,32,FALSE,2,Post Grad,0,0,0.21,0,0,0,1,0,04-03-2019,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,6,3,5,2,4,0,1,3
Joined,OfferAccepted,Re hire,XE020M42382,1,28.12328767,Karnataka,2050001,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.17,0,0,0,1,0,01-04-2019,01-04-2019,1,2,2,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,2,0,1,4
Joined,OfferAccepted,New Employee,XE020M32824,1,22.6109589,Karnataka,563115,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,28-01-2019,28-01-2019,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,3,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M36003,1,22.98630137,Maharashtra,411031,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,28-01-2019,28-01-2019,1,1,6,NA,16-10-2019,16-10-2019 05:30,9,3,2,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M32824,0,25.76164384,Karnataka,560040,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,28-01-2019,28-01-2019,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,1,24.65479452,Karnataka,560032,CONSULTANCY,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,04-02-2019,04-02-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,2,2,1,1,0,1,2
