"","OfferId","OverallStatus","Status","Hiretype","RecruiterGPN","Title","Age","Original State","PinCode","Source","Department","IT","Joining Center","Facility","Rank","IsRotationalShift","NoticePeriod","Qualification1","Big four","DAndI","hike%","JoiningBonus","GoodsTransportationTravelEligibility","Stipend","Experienced","IsNoticePeriodReimbursementProvided","ExpectedJoiningDate","ActualJoiningDate","Target","dum_hiretype","dum_rec","dum_title","date","date1","dum_State","dum_Source","dum_Department","dum_Joining_Center","dum_Rank","dummy_IsRotationalShift","dum_Qual","joiningmonth"
"1081",35842,"Joined","OfferAccepted","Re hire","XE020M42382",1,24.47945205,"Tamil Nadu",600102,"PORTAL","PAS",0,"Chennai","CHN DLF/EYLLP/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0,0,0,0,0,"0",2019-01-28,2019-01-28,1,2,2,NA,2019-10-16,2019-10-16 05:30:00,2,3,2,3,2,0,1,1
"1082",41433,"Joined","OfferAccepted","New Employee","XE020M38015",1,23.59178082,"Karnataka",560036,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-05-06,2019-05-06,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,5
"1083",40554,"Joined","OfferAccepted","New Employee","XE020M42382",0,32.49315068,"Haryana",122008,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,1,0,1,0,1,"0",2019-06-03,2019-06-03,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,7,1,1,1,2,0,1,6
"1084",28720,"Joined","OfferAccepted","New Employee","XE020M32824",1,32.36986301,"Karnataka",560086,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.22,0,0,0,1,"0",2018-09-24,2018-09-24,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,9
"1085",42679,"Joined","OfferAccepted","New Employee","XE020M38015",0,26.51780822,"Karnataka",560095,"EMPLOYEE REFERRAL","Transfer Pricing",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,0,0,0,0,0,"0",2019-06-10,2019-06-10,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,6,1,1,0,2,6
"1086",35058,"Joined","OfferAccepted","New Employee","XE020M32824",1,24.90136986,"Karnataka",560033,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0,0,0,0,0,"0",2019-01-28,2019-01-28,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,1
"1087",39166,"OfferDeclined","OfferDeclined","New Employee","XE020M63277",0,27.9369863,"Karnataka",560061,"CONSULTANCY","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.27,0,0,0,1,"0",2019-06-17,NA,0,1,8,NA,2019-10-16,2019-10-16 05:30:00,1,2,4,1,2,0,1,6
"1088",41425,"Joined","OfferAccepted","New Employee","XE020M38015",0,24.43561644,"Tamil Nadu",643213,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.03,0,1,0,1,"0",2019-05-06,2019-05-06,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,2,1,2,1,1,0,1,5
"1089",42266,"Joined","OfferAccepted","Re hire","XE020M24041",0,21.73150685,"Karnataka",560084,"CAMPUS","Transfer Pricing",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,0,0,1,"0",2019-06-03,2019-06-03,1,2,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,6,1,1,0,2,6
"1090",27063,"Joined","OfferAccepted","New Employee","XE020M32824",1,32.77808219,"Karnataka",560016,"EMPLOYEE REFERRAL","PCS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"MBA",1,0,0.3,0,0,0,1,"0",2018-07-09,2018-07-09,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,8,1,1,0,3,7
"1091",28244,"Joined","OfferAccepted","New Employee","XE020M39949",1,32.24109589,"Andhra Pradesh",500084,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.2,0,1,0,1,"0",2018-11-12,2018-11-12,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,4,3,4,1,2,0,1,11
"1092",29553,"Joined","OfferAccepted","New Employee","XE020M51545",1,30.02465753,"West Bengal",700008,"EMPLOYEE REFERRAL","GDS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.38,0,1,0,1,"0",2019-01-07,2019-01-07,1,1,7,NA,2019-10-16,2019-10-16 05:30:00,5,1,7,1,2,0,1,1
"1093",22776,"OfferDeclined","OfferDeclined","New Employee","XE020M39949",0,30.62465753,"Karnataka",560068,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Grad",0,0,0.18,0,0,0,1,"0",2018-08-13,NA,0,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,2,0,2,8
"1094",35648,"Joined","OfferAccepted","New Employee","XE020M24041",1,22.36438356,"Karnataka",560085,"CONSULTANCY","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-21,2019-01-21,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,2,1,1,1,0,1,1
"1095",35014,"Joined","OfferAccepted","New Employee","XE020M24041",1,20.22191781,"Karnataka",560043,"CAMPUS","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",4,FALSE,1,"Post Grad",0,0,1,0,0,1,1,"0",2019-01-21,2019-01-21,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,1,1,3,0,1,1
"1096",26584,"Joined","OfferAccepted","Re hire","XE020M36003",1,22.1369863,"Tamil Nadu",600075,"CAMPUS","PAS",0,"Chennai","CHN DLF/EYLLP/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,0,0,0,0,0,"0",2018-07-02,2018-07-02,1,2,6,NA,2019-10-16,2019-10-16 05:30:00,2,4,2,3,1,0,2,7
"1097",29772,"Joined","OfferAccepted","New Employee","XE020M42382",0,29.29589041,"Andhra Pradesh",500084,"EMPLOYEE REFERRAL","Tax Chat",0,"Kochi","KOC Carnival2/All Entities/SEZ",42,FALSE,2,"Post Grad",1,0,0.36,0,1,0,1,"0",2018-11-12,2018-11-12,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,4,1,3,4,2,0,1,11
"1098",39267,"Joined","OfferAccepted","New Employee","XE020M42382",1,22.91232877,"Andhra Pradesh",524121,"EMPLOYEE REFERRAL","Indirect",0,"Chennai","CHN DLF/ EYGDS/SEZ-SFT",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-03-18,2019-03-18,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,4,1,5,3,1,0,1,3
"1099",41072,"Joined","OfferAccepted","New Employee","XE020M63244",1,29.18630137,"Karnataka",560021,"EMPLOYEE REFERRAL","Tax Experience Management Team",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.23,0,0,0,1,"0",2019-04-29,2019-04-29,1,1,14,NA,2019-10-16,2019-10-16 05:30:00,1,1,8,1,2,0,1,4
"1100",32138,"Joined","OfferAccepted","New Employee","XE020M39949",1,24.47671233,"Karnataka",560061,"EMPLOYEE REFERRAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-12-17,2018-12-17,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,1,5,1,1,0,1,12
"1101",38852,"Joined","OfferAccepted","New Employee","XE020M38015",1,23.41643836,"Tamil Nadu",625017,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.2,0,1,0,1,"0",2019-04-01,2019-04-01,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,2,1,1,1,1,0,1,4
"1102",37445,"Joined","OfferAccepted","New Employee","XE020M32824",0,32.9260274,"Karnataka",560043,"EMPLOYEE REFERRAL","Tax Law Services",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.26,0,0,0,1,"0",2019-02-04,2019-02-04,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,8,1,1,0,1,2
"1103",27805,"Joined","OfferAccepted","New Employee","XE021306642",1,31.97260274,"Kerala",683102,"PORTAL","Tax Chat",0,"Kochi","KOC Carnival/EYGDS/SEZ-SFT",42,FALSE,2,"Post Grad",1,0,0.27,0,0,0,1,"0",2018-10-01,2018-10-01,1,1,11,NA,2019-10-16,2019-10-16 05:30:00,3,3,3,4,2,0,1,10
"1104",28077,"Joined","OfferAccepted","New Employee","XE020M32824",0,29.71780822,"Karnataka",560075,"EMPLOYEE REFERRAL","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"MBA",1,0,0.24,0,0,0,1,"0",2018-11-26,2018-11-26,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,3,1,2,0,3,11
"1105",33678,"Joined","OfferAccepted","New Employee","XE020M38015",1,27.16986301,"Karnataka",560100,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0,0,0,0,0,"0",2019-01-07,2019-01-07,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,1
"1106",38295,"Joined","OfferAccepted","New Employee","XE020M24041",1,21.51232877,"Tamil Nadu",600119,"CAMPUS","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-05-06,2019-05-06,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,2,4,5,1,1,0,1,5
"1107",37718,"Joined","OfferAccepted","New Employee","XE020M42382",1,23.3890411,"Tamil Nadu",600037,"EMPLOYEE REFERRAL","PAS",0,"Chennai","CHN DLF/ EYGDS/SEZ-SFT",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-02-11,2019-02-11,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,2,1,2,3,1,0,1,2
"1108",40466,"Joined","OfferAccepted","New Employee","XE020M38015",1,28.55616438,"New Delhi",110016,"CONSULTANCY","GDS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-05-06,2019-05-06,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,6,2,7,1,2,0,1,5
"1109",42407,"Joined","OfferAccepted","Re hire","XE020M32824",1,29.36164384,"Karnataka",560048,"PORTAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"MBA",1,0,0.06,0,0,0,1,"0",2019-06-03,2019-06-03,1,2,3,NA,2019-10-16,2019-10-16 05:30:00,1,3,2,1,2,0,3,6
"1110",28066,"Joined","OfferAccepted","New Employee","XE020M42382",0,28.35890411,"Kerala",671533,"PORTAL","Tax Chat",0,"Kochi","KOC Carnival/EYGDS/SEZ-SFT",44,FALSE,2,"Post Grad",1,0,0.27,0,0,0,1,"0",2018-10-15,2018-10-15,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,3,3,3,4,1,0,1,10
"1111",30451,"Joined","OfferAccepted","Re hire","XE020M24041",1,23.29315068,"Karnataka",560110,"CAMPUS","Transfer Pricing",0,"Bangalore","BLR CORAL/EYGDS/SEZ",4,FALSE,1,"Post Grad",0,0,1,0,0,1,1,"0",2018-10-29,2018-10-29,1,2,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,6,1,3,0,1,10
"1112",30791,"Joined","OfferAccepted","New Employee","XE020M51545",0,33.81643836,"Tamil Nadu",603103,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.16,0,1,0,1,"0",2018-12-24,2018-12-24,1,1,7,NA,2019-10-16,2019-10-16 05:30:00,2,3,4,1,2,0,1,12
"1113",37387,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,24.76986301,"Tamil Nadu",600092,"EMPLOYEE REFERRAL","PAS",0,"Chennai","CHN DLF/ EYGDS/SEZ-SFT",44,FALSE,2,"Post Grad",0,0,0,0,0,0,0,"0",2019-02-25,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,2,1,2,3,1,0,1,2
"1114",22772,"Joined","OfferAccepted","New Employee","XE020M39949",0,26.60821918,"Maharashtra",411057,"EMPLOYEE REFERRAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,0.36,0,0,0,1,"0",2018-07-16,2018-07-16,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,9,1,4,1,1,0,2,7
"1115",22297,"Joined","OfferAccepted","New Employee","XE020M42382",0,30.24931507,"Telangana",500081,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"MBA",1,0,0.37,0,0,0,1,"1",2018-07-02,2018-07-02,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,9,1,2,1,2,0,3,7
"1116",41322,"OfferDeclined","OfferDeclined","Re hire","XE020M00201",1,30.32054795,"Karnataka",560048,"EMPLOYEE REFERRAL","Tax Operation Support",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.16,0,0,0,1,"0",2019-06-17,NA,0,2,14,NA,2019-10-16,2019-10-16 05:30:00,1,1,8,1,2,0,1,6
"1117",38170,"Joined","OfferAccepted","New Employee","XE020M38015",1,23.36438356,"Karnataka",580001,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-03-04,2019-03-04,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,3
"1118",29837,"Joined","OfferAccepted","New Employee","XE020M42382",1,29.87945205,"Maharashtra",422009,"EMPLOYEE REFERRAL","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.05,0,1,0,1,"0",2018-11-26,2018-11-26,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,9,1,3,1,2,0,1,11
"1119",27888,"Joined","OfferAccepted","New Employee","XE020M39949",0,24.56438356,"Karnataka",560061,"EMPLOYEE REFERRAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,0.11,0,0,0,1,"0",2018-08-20,2018-08-20,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,1,5,1,1,0,2,8
"1120",35690,"Joined","OfferAccepted","New Employee","XE020M24041",1,22.51780822,"Karnataka",560043,"CONSULTANCY","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-21,2019-01-21,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,2,1,1,1,0,1,1
"1121",32249,"Joined","OfferAccepted","New Employee","XE020M24041",0,23.49041096,"Karnataka",581401,"CAMPUS","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",4,FALSE,1,"Post Grad",0,0,1,0,0,1,1,"0",2019-01-07,2019-01-07,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,3,1,3,0,1,1
"1122",39149,"OfferDeclined","OfferDeclined","New Employee","XE020M63277",1,28.4630137,"Karnataka",560037,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.38,0,0,0,1,"0",2019-04-22,NA,0,1,8,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,2,0,1,4
"1123",37367,"Joined","OfferAccepted","New Employee","XE020M38015",0,24.63835616,"New Delhi",110018,"EMPLOYEE REFERRAL","GCR",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",44,FALSE,2,"Post Grad",0,0,0.25,0,0,0,1,"0",2019-02-04,2019-02-04,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,6,1,1,2,1,0,1,2
"1124",40072,"Joined","OfferAccepted","New Employee","XE020M38015",1,24.98356164,"Karnataka",560006,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",1,0,0.41,0,0,0,1,"0",2019-04-08,2019-04-08,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,4
"1125",35759,"Joined","OfferAccepted","New Employee","XE020M24041",0,23.42191781,"Karnataka",560018,"CONSULTANCY","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-28,2019-01-28,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,2,2,1,1,0,1,1
"1126",30312,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",1,35.14794521,"Tamil Nadu",600091,"EMPLOYEE REFERRAL","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.33,0,1,0,1,"0",2018-10-29,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,2,1,3,1,2,0,1,10
"1127",35610,"Joined","OfferAccepted","New Employee","XE020M38015",1,25.09589041,"New Delhi",110006,"PORTAL","GCR",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-21,2019-01-21,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,6,3,1,2,1,0,1,1
"1128",40464,"OfferDeclined","OfferDeclined","New Employee","XE020M32654",0,25.83013699,"West Bengal",712232,"CONSULTANCY","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",1,0,0.22,0,1,0,1,"0",2019-05-27,NA,0,1,9,NA,2019-10-16,2019-10-16 05:30:00,5,2,2,1,1,0,1,5
"1129",23578,"OfferDeclined","OfferDeclined","New Employee","XE020M39949",0,26.68767123,"Karnataka",560037,"EMPLOYEE REFERRAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,0.35,0,0,0,1,"0",2018-08-27,NA,0,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,1,4,1,1,0,2,8
"1130",39390,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,29.80273973,"Andhra Pradesh",500081,"CONSULTANCY","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.21,0,1,0,1,"0",2019-05-20,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,4,2,1,1,2,0,1,5
"1131",40658,"OfferDeclined","OfferDeclined","New Employee","XE020M32654",0,32.25753425,"West Bengal",700037,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",1,0,1,0,1,0,1,"0",2019-06-10,NA,0,1,9,NA,2019-10-16,2019-10-16 05:30:00,5,1,2,1,1,0,1,6
"1132",35486,"Joined","OfferAccepted","New Employee","XE020M38015",0,26.9890411,"Karnataka",560102,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.43,0,0,0,1,"0",2019-03-25,2019-03-25,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,3
"1133",41367,"Joined","OfferAccepted","New Employee","XE020M63277",0,26.38082192,"Karnataka",560032,"EMPLOYEE REFERRAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.37,0,0,0,1,"0",2019-05-06,2019-05-06,1,1,8,NA,2019-10-16,2019-10-16 05:30:00,1,1,4,1,2,0,1,5
"1134",28819,"Joined","OfferAccepted","New Employee","XE020M39949",0,22.39178082,"Karnataka",560077,"PORTAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-09-03,2018-09-03,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,3,2,1,1,0,1,9
"1135",28808,"Joined","OfferAccepted","New Employee","XE020M39949",1,21.96164384,"Karnataka",560015,"PORTAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-09-03,2018-09-03,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,3,2,1,1,0,1,9
"1136",32306,"Joined","OfferAccepted","New Employee","XE020M24041",1,23.07123288,"Karnataka",560064,"CAMPUS","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",4,FALSE,1,"Post Grad",0,0,1,0,0,1,1,"0",2019-01-21,2019-01-21,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,1,1,3,0,1,1
"1137",37353,"Joined","OfferAccepted","New Employee","XE020M38015",1,33.67671233,"Karnataka",560016,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.08,0,0,0,1,"0",2019-02-04,2019-02-04,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,2
"1138",30847,"Joined","OfferAccepted","New Employee","XE020M42382",1,30.38630137,"New Delhi",110019,"CONSULTANCY","Tax Chat",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",42,FALSE,2,"Post Grad",1,0,0.25,0,0,0,1,"0",2019-01-07,2019-01-07,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,6,2,3,2,2,0,1,1
"1139",30877,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,40.7890411,"West Bengal",700019,"CONSULTANCY","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0,0,1,0,0,"0",2018-12-24,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,5,2,2,1,2,0,1,12
"1140",38480,"Joined","OfferAccepted","New Employee","XE020M38015",1,27.96438356,"Karnataka",812001,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-04-01,2019-04-01,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,4
"1141",41040,"Joined","OfferAccepted","New Employee","XE020M42382",0,29.59452055,"Haryana",122002,"PORTAL","GCR",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",42,FALSE,2,"Post Grad",0,0,0.03,0,0,0,1,"0",2019-04-22,2019-04-22,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,7,3,1,2,2,0,1,4
"1142",29954,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,30.76438356,"Karnataka",560094,"PORTAL","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.37,0,0,0,1,"0",2018-11-19,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,1,3,3,1,2,0,1,11
"1143",33445,"OfferDeclined","OfferDeclined","New Employee","XE020M38015",1,23.36438356,"Karnataka",580001,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-21,NA,0,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,1
"1144",35155,"Joined","OfferAccepted","New Employee","XE020M38015",0,23.40273973,"New Delhi",110015,"PORTAL","GCR",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",44,FALSE,2,"Post Grad",0,0,0.24,0,0,0,1,"0",2019-01-07,2019-01-07,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,6,3,1,2,1,0,1,1
"1145",39447,"OfferDeclined","OfferDeclined","Re hire","XE020M32824",1,29.70958904,"Karnataka",560093,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.21,0,0,0,1,"0",2019-05-20,NA,0,2,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,2,0,1,5
"1146",26717,"Joined","OfferAccepted","Re hire","XE020M36003",1,24.51780822,"Tamil Nadu",641114,"CAMPUS","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-08-06,2018-08-06,1,2,6,NA,2019-10-16,2019-10-16 05:30:00,2,4,4,1,1,0,1,8
"1147",29422,"OfferDeclined","OfferDeclined","Re hire","XE020M00201",0,32.1890411,"Karnataka",560016,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",32,FALSE,2,"Post Grad",1,1,0.12,1,0,0,1,"0",2018-11-05,NA,0,2,14,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,4,0,1,11
"1148",28744,"Joined","OfferAccepted","New Employee","XE020M24041",1,24.05205479,"Tamil Nadu",600102,"CAMPUS","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",4,FALSE,1,"Post Grad",0,0,1,0,0,1,1,"0",2018-09-10,2018-09-10,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,2,4,4,1,3,0,1,9
"1149",40399,"Joined","OfferAccepted","New Employee","XE020M17867",1,28.36438356,"Karnataka",560036,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.21,0,0,0,1,"0",2019-04-08,2019-04-08,1,1,12,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,4
"1150",37461,"Joined","OfferAccepted","New Employee","XE020M32824",0,25.8109589,"Karnataka",560029,"WALK-IN","Tax Law Services",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.26,0,0,0,1,"0",2019-02-04,2019-02-04,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,5,8,1,1,0,1,2
"1151",32259,"Joined","OfferAccepted","New Employee","XE020M24041",0,19.86575342,"Karnataka",560038,"CAMPUS","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",4,FALSE,1,"Post Grad",0,0,1,0,0,1,1,"0",2019-01-21,2019-01-21,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,1,1,3,0,1,1
"1152",35575,"Joined","OfferAccepted","New Employee","XE020M24041",0,24.02191781,"Karnataka",560054,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-02-04,2019-02-04,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,2
