OfferId,OverallStatus,Status,Hiretype,RecruiterGPN,Title,Age,Original State,PinCode,Source,Department,IT,Joining Center,Facility,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,DAndI,hike%,JoiningBonus,GoodsTransportationTravelEligibility,Stipend,Experienced,IsNoticePeriodReimbursementProvided,ExpectedJoiningDate,ActualJoiningDate
39241,Joined,OfferAccepted,New Employee,XE020M32824,1,23.43561644,Karnataka,560033,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,21%,0,0,0,1,0,01-04-2019,01-04-2019
39242,Joined,OfferAccepted,New Employee,XE020M32824,0,30.5890411,Karnataka,560036,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0,13-05-2019,13-05-2019
39250,Joined,OfferAccepted,New Employee,XE020M32824,1,22.62465753,Tamil Nadu,636006,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0,01-04-2019,01-04-2019
39252,Joined,OfferAccepted,New Employee,XE020M32824,0,23.00547945,Karnataka,560036,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,01-04-2019,01-04-2019
39253,Joined,OfferAccepted,New Employee,XE020M42382,0,36.0630137,Karnataka,562106,PORTAL,Tax ACR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0,03-06-2019,03-06-2019
39254,Joined,OfferAccepted,New Employee,XE020M38015,1,24.13972603,Karnataka,560097,CONSULTANCY,Tax Experience Management Team,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,19%,0,0,0,1,0,01-04-2019,01-04-2019
39263,Joined,OfferAccepted,New Employee,XE020M42382,0,27.45479452,Tamil Nadu,600056,EMPLOYEE REFERRAL,Indirect,0,Chennai,CHN DLF/ EYGDS/SEZ-SFT,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39265,Joined,OfferAccepted,Transfer,XE020M17867,1,30.81369863,Karnataka,560102,GDS LEAP,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,0%,0,0,0,0,FALSE,01-05-2019,01-05-2019
39266,Joined,OfferAccepted,New Employee,XE020M63277,0,33.33424658,Karnataka,560068,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,12%,0,0,0,1,0,27-05-2019,27-05-2019
39267,Joined,OfferAccepted,New Employee,XE020M42382,1,22.91232877,Andhra Pradesh,524121,EMPLOYEE REFERRAL,Indirect,0,Chennai,CHN DLF/ EYGDS/SEZ-SFT,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39268,Joined,OfferAccepted,New Employee,XE020M42382,1,25.03561644,Tamil Nadu,600004,EMPLOYEE REFERRAL,Indirect,0,Chennai,CHN DLF/ EYGDS/SEZ-SFT,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39274,Joined,OfferAccepted,New Employee,XE020M42382,1,24.54246575,Tamil Nadu,600041,EMPLOYEE REFERRAL,Indirect,0,Chennai,CHN DLF/ EYGDS/SEZ-SFT,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39276,Joined,OfferAccepted,New Employee,XE020M38015,0,25.8,Uttar Pradesh,201301,EMPLOYEE REFERRAL,Indirect,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39278,Joined,OfferAccepted,New Employee,XE020M38015,0,25.93972603,New Delhi,110017,PORTAL,Indirect,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39280,Joined,OfferAccepted,New Employee,XE020M17867,1,33.11232877,Karnataka,560094,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,9%,0,0,0,1,1,20-05-2019,20-05-2019
39290,Joined,OfferAccepted,New Employee,XE020M32824,1,26.32328767,Karnataka,560033,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,22%,0,0,0,1,0,01-04-2019,01-04-2019
39291,Joined,OfferAccepted,New Employee,XE020M38015,0,24.73972603,Karnataka,560045,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,01-04-2019,01-04-2019
39292,Joined,OfferAccepted,Transfer,XE020M17867,0,35.96164384,Haryana,122505,CWR TO FTE CONVERSION,PAS,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,1,0,19%,0,0,0,1,0,17-03-2019,17-03-2019
39293,Joined,OfferAccepted,New Employee,XE020M38015,1,22.78356164,Karnataka,560036,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,01-04-2019,01-04-2019
39294,Joined,OfferAccepted,New Employee,XE020M38015,1,24.9369863,Haryana,122022,EMPLOYEE REFERRAL,Indirect,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,03-06-2019,03-06-2019
39295,Joined,OfferAccepted,New Employee,XE020M38015,0,26.84109589,Karnataka,570011,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,01-04-2019,01-04-2019
39296,Joined,OfferAccepted,New Employee,XE020M38015,0,23.69589041,Karnataka,560032,CONSULTANCY,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39297,Joined,OfferAccepted,New Employee,XE020M38015,0,25.80273973,Karnataka,560010,PORTAL,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39298,Joined,OfferAccepted,New Employee,XE020M38015,1,23.84109589,Karnataka,560096,EMPLOYEE REFERRAL,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39299,Joined,OfferAccepted,New Employee,XE020M32824,0,25.29315068,Karnataka,560078,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,26%,0,0,0,1,0,01-04-2019,01-04-2019
39306,Joined,OfferAccepted,New Employee,XE020M38015,1,22.46575342,Karnataka,560038,CONSULTANCY,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39307,Joined,OfferAccepted,New Employee,XE020M38015,1,29.15342466,New Delhi,110058,PORTAL,Indirect,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,15-04-2019,15-04-2019
39308,Joined,OfferAccepted,New Employee,XE020M38015,1,22.94794521,Karnataka,560075,EMPLOYEE REFERRAL,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39309,Joined,OfferAccepted,New Employee,XE020M32824,1,28.47945205,Karnataka,560043,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,25%,0,0,0,1,0,20-05-2019,20-05-2019
39310,Joined,OfferAccepted,New Employee,XE020M38015,1,23.52876712,Karnataka,560004,EMPLOYEE REFERRAL,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39311,OfferDeclined,OfferDeclined,New Employee,XE020M38015,0,26.25753425,New Delhi,110017,PORTAL,Indirect,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0,29-04-2019,
39312,Joined,OfferAccepted,New Employee,XE020M38015,0,23.73424658,New Delhi,110015,EMPLOYEE REFERRAL,Indirect,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,15-04-2019,15-04-2019
39319,Joined,OfferAccepted,New Employee,XE020M38015,1,26.28767123,Karnataka,560013,EMPLOYEE REFERRAL,Indirect,0,Bangalore,BLR Garnet/EYLLP/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39360,OfferDeclined,OfferDeclined,New Employee,XE020M00201,0,32.14794521,West Bengal,700127,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,41%,0,1,0,1,0,10-06-2019,
39361,OfferDeclined,OfferDeclined,New Employee,XE020M32824,0,29.1890411,Karnataka,560043,PORTAL,Tax Operation Support,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,25%,0,0,0,1,0,20-05-2019,
39379,Joined,OfferAccepted,New Employee,XE020M38015,1,23.11232877,Uttar Pradesh,201001,EMPLOYEE REFERRAL,Indirect,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,18-03-2019,18-03-2019
39389,OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,32.06575342,Andhra Pradesh,500084,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,26%,0,1,0,1,0,20-05-2019,
39390,OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,29.80273973,Andhra Pradesh,500081,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,21%,0,1,0,1,0,20-05-2019,
39391,OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,26.63013699,Andhra Pradesh,500032,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,25%,0,1,0,1,0,20-05-2019,
39392,OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,29.46575342,Andhra Pradesh,500049,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,26%,0,1,0,1,0,20-05-2019,
39393,Joined,OfferAccepted,New Employee,XE020M42382,0,27.96712329,Andhra Pradesh,500081,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,18%,0,1,0,1,0,27-05-2019,27-05-2019
39394,OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,26.56986301,Andhra Pradesh,500084,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,26%,0,1,0,1,0,20-05-2019,
39398,Joined,OfferAccepted,New Employee,XE020M38015,0,21.70684932,Karnataka,560079,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0%,0,0,0,0,FALSE,01-04-2019,01-04-2019
39399,OfferDeclined,OfferDeclined,New Employee,XE020M38015,0,24.54794521,Karnataka,574104,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,20%,0,1,0,1,0,01-04-2019,
39413,OfferDeclined,OfferDeclined,New Employee,XE020M63277,0,30.03287671,Tamil Nadu,636115,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,26%,0,0,0,1,0,20-05-2019,
39414,OfferDeclined,OfferDeclined,New Employee,XE020M63277,0,29.4,Andhra Pradesh,500072,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,0%,0,0,0,0,FALSE,25-03-2019,
39415,Joined,OfferAccepted,New Employee,XE020M63277,0,33.07671233,Karnataka,560037,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,21%,0,0,0,1,0,27-05-2019,27-05-2019
39416,Joined,OfferAccepted,New Employee,XE020M63277,0,31.5890411,Karnataka,560061,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,24%,0,0,0,1,0,20-05-2019,20-05-2019
39446,Joined,OfferAccepted,New Employee,XE020M32824,1,25.25753425,Karnataka,560066,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0,27-05-2019,27-05-2019
39447,OfferDeclined,OfferDeclined,Re hire,XE020M32824,1,29.70958904,Karnataka,560093,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,21%,0,0,0,1,0,20-05-2019,
39448,Joined,OfferAccepted,Re hire,XE020M38015,1,29.86575342,Karnataka,560036,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,19%,0,0,0,1,0,01-04-2019,01-04-2019
39449,Joined,OfferAccepted,New Employee,XE020M38015,0,28.14794521,Karnataka,560045,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0%,0,0,0,0,FALSE,01-04-2019,01-04-2019
39450,Joined,OfferAccepted,New Employee,XE020M32824,1,23.66849315,Karnataka,560035,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,01-04-2019,01-04-2019
39451,OfferDeclined,OfferDeclined,New Employee,XE020M38015,0,24.6739726,Gujarat,360007,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0,01-04-2019,
39453,Joined,OfferAccepted,New Employee,XE020M32824,0,28.77808219,Karnataka,560097,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,24%,0,0,0,1,0,29-04-2019,29-04-2019
39454,OfferDeclined,OfferDeclined,New Employee,XE020M63277,1,22.22465753,Karnataka,591307,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,4,FALSE,2,Post Grad,0,0,100%,0,0,1,1,0,25-03-2019,
39455,OfferDeclined,OfferDeclined,Re hire,XE020M32824,0,32.23013699,Tamil Nadu,600100,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,26%,0,1,0,1,0,06-05-2019,
39456,Joined,OfferAccepted,New Employee,XE020M38015,1,26.08219178,Haryana,122004,PORTAL,Indirect,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,29-04-2019,29-04-2019
39457,Joined,OfferAccepted,New Employee,XE020M63277,0,24.59178082,Karnataka,560066,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,4,FALSE,2,Post Grad,0,0,100%,0,0,1,1,0,25-03-2019,25-03-2019
39458,Joined,OfferAccepted,New Employee,XE020M63277,0,25.90410959,Karnataka,560066,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,4,FALSE,2,Post Grad,0,0,100%,0,0,1,1,0,25-03-2019,25-03-2019
39499,Joined,OfferAccepted,New Employee,XE020M32824,0,31.83287671,Karnataka,560082,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,24%,0,0,0,1,0,01-04-2019,01-04-2019
39500,Joined,OfferAccepted,New Employee,XE020M32824,0,30.27945205,Karnataka,560045,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,34%,0,0,0,1,0,08-04-2019,08-04-2019
39501,Joined,OfferAccepted,Re hire,XE020M32824,1,27.35616438,Karnataka,560016,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,9%,0,0,0,1,0,01-04-2019,01-04-2019
39821,OfferDeclined,OfferDeclined,New Employee,XE020M63277,0,28.04657534,Andhra Pradesh,500090,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,24%,0,1,0,1,0,27-05-2019,
39822,Joined,OfferAccepted,New Employee,XE020M32824,0,26.03561644,Karnataka,580004,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0,01-04-2019,01-04-2019
39824,Joined,OfferAccepted,New Employee,XE020M24041,0,27.45205479,Jharkhand,835217,CAMPUS,PAS,0,Bangalore,BLR RMZ/All Entities/NON-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,01-04-2019,01-04-2019
39825,Joined,OfferAccepted,New Employee,XE020M24041,1,25.19452055,Maharashtra,400056,CAMPUS,PAS,0,Bangalore,BLR RMZ/All Entities/NON-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,01-04-2019,01-04-2019
39826,Joined,OfferAccepted,New Employee,XE020M24041,1,24.21643836,Maharashtra,400057,CAMPUS,PAS,0,Bangalore,BLR RMZ/All Entities/NON-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,01-04-2019,01-04-2019
39827,Joined,OfferAccepted,New Employee,XE020M24041,0,26.16712329,Maharashtra,400053,CAMPUS,PAS,0,Bangalore,BLR RMZ/All Entities/NON-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,01-04-2019,01-04-2019
39828,Joined,OfferAccepted,New Employee,XE020M24041,1,25.85479452,Maharashtra,400056,CAMPUS,PAS,0,Bangalore,BLR RMZ/All Entities/NON-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,01-04-2019,01-04-2019
39829,Joined,OfferAccepted,Re hire,XE020M24041,0,23.47671233,Maharashtra,411020,CAMPUS,Transfer Pricing,0,Bangalore,BLR CORAL/EYGDS/SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,01-04-2019,01-04-2019
39830,Joined,OfferAccepted,New Employee,XE020M24041,1,22.82739726,Maharashtra,401202,CAMPUS,PAS,0,Bangalore,BLR RMZ/All Entities/NON-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,01-04-2019,01-04-2019
39831,Joined,OfferAccepted,New Employee,XE020M24041,1,22.88493151,Maharashtra,400056,CAMPUS,PAS,0,Bangalore,BLR RMZ/All Entities/NON-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,01-04-2019,01-04-2019
39832,Joined,OfferAccepted,New Employee,XE020M24041,0,25.95616438,Jharkhand,835217,CAMPUS,PAS,0,Bangalore,BLR RMZ/All Entities/NON-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,01-04-2019,01-04-2019
39833,Joined,OfferAccepted,New Employee,XE020M24041,0,24.55342466,Jharkhand,835217,CAMPUS,PAS,0,Bangalore,BLR RMZ/All Entities/NON-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,01-04-2019,01-04-2019
39834,Joined,OfferAccepted,New Employee,XE020M24041,1,24.34794521,Maharashtra,400056,CAMPUS,PAS,0,Bangalore,BLR RMZ/All Entities/NON-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,01-04-2019,01-04-2019
39835,Joined,OfferAccepted,New Employee,XE020M24041,0,27.2,Jharkhand,835217,CAMPUS,PAS,0,Bangalore,BLR RMZ/All Entities/NON-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,01-04-2019,01-04-2019
39839,Joined,OfferAccepted,New Employee,XE020M38015,0,29.95890411,Karnataka,560050,PORTAL,Tax Experience Management Team,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,15%,0,0,0,1,0,01-04-2019,01-04-2019
39842,Joined,OfferAccepted,Transfer,XE021305129,0,30.82465753,Kerala,682028,GDS LEAP,MENA,0,Kochi,KOC Carnival/EYGDS/SEZ-SFT,44,TRUE,2,Post Grad,1,0,0%,0,0,0,0,FALSE,01-04-2019,01-04-2019
39859,Joined,OfferAccepted,New Employee,XE020M38015,1,22.13972603,Karnataka,560029,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,50%,0,0,0,1,0,01-04-2019,01-04-2019
39860,Joined,OfferAccepted,Re hire,XE020M38015,0,32.48219178,Karnataka,560084,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,7%,0,0,0,1,0,01-04-2019,01-04-2019
39885,OfferDeclined,OfferDeclined,New Employee,XE020M63277,0,34.19178082,Karnataka,560085,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,27%,0,0,0,1,0,29-04-2019,
39886,Joined,OfferAccepted,New Employee,XE020M38015,1,22.20273973,Karnataka,560033,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,01-04-2019,01-04-2019
39887,Joined,OfferAccepted,New Employee,XE020M38015,0,22.6,Karnataka,560068,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,01-04-2019,01-04-2019
39888,Joined,OfferAccepted,New Employee,XE020M38015,0,25.83287671,Karnataka,560011,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,10%,0,0,0,1,0,01-04-2019,01-04-2019
39889,Joined,OfferAccepted,New Employee,XE020M38015,1,24.23287671,Karnataka,560036,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,5%,0,0,0,1,0,01-04-2019,01-04-2019
39890,Joined,OfferAccepted,New Employee,XE020M38015,1,25.59178082,West Bengal,560037,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,01-04-2019,01-04-2019
39891,Joined,OfferAccepted,New Employee,XE020M38015,1,24.5369863,Karnataka,560076,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,42%,0,0,0,1,0,01-04-2019,01-04-2019
39892,OfferDeclined,OfferDeclined,New Employee,XE020M38015,0,25.83561644,Karnataka,560079,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,35%,0,0,0,1,0,01-04-2019,
39893,OfferDeclined,OfferDeclined,New Employee,XE020M63277,1,27.83835616,New Delhi,110044,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,25%,0,1,0,1,0,20-05-2019,
39909,Joined,OfferAccepted,Re hire,XE020M32824,1,36.96712329,Kerala,632024,EMPLOYEE REFERRAL,GCR,0,Kochi,KOC Carnival4/All Entities/SEZ,42,FALSE,2,Post Grad,0,0,13%,0,0,0,1,0,06-05-2019,06-05-2019
39935,Joined,OfferAccepted,New Employee,XE020M00201,1,40.66575342,Karnataka,560045,EMPLOYEE REFERRAL,Tax Experience Management Team,0,Bangalore,BLR CORAL/EYGDS/SEZ,32,FALSE,2,Post Grad,0,0,15%,0,0,0,1,0,08-04-2019,08-04-2019
39961,Joined,OfferAccepted,Re hire,XE020M42382,1,36.79452055,Karnataka,560043,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,13%,0,0,0,1,0,08-04-2019,08-04-2019
39964,Joined,OfferAccepted,New Employee,XE020M32824,1,25.29589041,Karnataka,560016,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,20%,0,0,0,1,0,08-04-2019,08-04-2019
39965,Joined,OfferAccepted,New Employee,XE020M42382,1,26.62465753,Karnataka,560093,PORTAL,Tax ACR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,100%,0,0,0,1,0,08-04-2019,08-04-2019
39978,Joined,OfferAccepted,New Employee,XE020M42382,1,26.39452055,Andhra Pradesh,500032,EMPLOYEE REFERRAL,GDS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,19%,0,1,0,1,0,27-05-2019,27-05-2019
39979,OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,29.66849315,Kerala,670604,CONSULTANCY,GCR,0,Kochi,KOC Carnival4/All Entities/SEZ,42,FALSE,2,Post Grad,1,0,9%,0,0,0,1,0,27-05-2019,
39980,Joined,OfferAccepted,New Employee,XE020M38015,0,24.49315068,Karnataka,560076,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,01-04-2019,01-04-2019
39981,Joined,OfferAccepted,New Employee,XE020M42382,1,33.43835616,Kerala,682021,EMPLOYEE REFERRAL,GCR,0,Kochi,KOC Carnival4/All Entities/SEZ,42,FALSE,2,Post Grad,1,0,9%,0,0,0,1,0,27-05-2019,27-05-2019
39982,OfferDeclined,OfferDeclined,New Employee,XE020M42382,1,27.19452055,Kerala,678552,PORTAL,GCR,0,Kochi,KOC Carnival4/All Entities/SEZ,42,FALSE,2,Post Grad,1,0,9%,0,0,0,1,0,27-05-2019,
39983,Joined,OfferAccepted,New Employee,XE020M32824,0,32.71506849,Karnataka,560037,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,23%,0,1,0,1,0,08-04-2019,08-04-2019
39984,OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,31.38356164,Kerala,682041,EMPLOYEE REFERRAL,GCR,0,Kochi,KOC Carnival4/All Entities/SEZ,42,FALSE,2,Post Grad,1,0,9%,0,0,0,1,0,27-05-2019,
39985,OfferDeclined,OfferDeclined,New Employee,XE020M42382,1,40.48767123,Kerala,682026,EMPLOYEE REFERRAL,GCR,0,Kochi,KOC Carnival4/All Entities/SEZ,42,FALSE,2,Post Grad,1,0,9%,0,0,0,1,0,27-05-2019,
